time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-15T01:42:32.380Z,33.4933333,-116.796,2.92,1.16,ml,50,35,0.01933,0.18,ci,ci38245728,2018-08-15T12:42:48.239Z,"8km NE of Aguanga, CA",earthquake,0.18,0.55,0.134,26,reviewed,ci,ci
2018-08-15T01:42:28.850Z,33.4981667,-116.7948333,2.62,0.3,ml,20,76,0.0149,0.1,ci,ci38245720,2018-08-15T17:51:50.467Z,"9km NE of Aguanga, CA",earthquake,0.16,0.24,0.137,5,reviewed,ci,ci
2018-08-15T01:41:49.490Z,33.4981667,-116.7968333,3.98,0.36,ml,22,58,0.01447,0.12,ci,ci38245712,2018-08-15T17:48:17.411Z,"9km NE of Aguanga, CA",earthquake,0.16,0.32,0.129,11,reviewed,ci,ci
2018-08-15T01:41:15.350Z,33.4935,-116.795,2.64,1.06,ml,42,32,0.01934,0.21,ci,ci38245704,2018-08-15T12:44:47.760Z,"9km NE of Aguanga, CA",earthquake,0.21,0.41,0.134,26,reviewed,ci,ci
2018-08-15T01:40:48.260Z,33.4928333,-116.7891667,4.09,0.58,ml,22,96,0.02161,0.13,ci,ci38245696,2018-08-15T17:44:01.714Z,"9km NE of Aguanga, CA",earthquake,0.2,0.35,0.186,7,reviewed,ci,ci
2018-08-15T01:40:06.480Z,33.488,-116.8023333,2.28,2.11,ml,90,14,0.02436,0.21,ci,ci38245688,2018-08-15T17:35:23.170Z,"8km NE of Aguanga, CA",earthquake,0.11,0.24,0.158,85,reviewed,ci,ci
2018-08-15T01:39:48.949Z,61.6742,-151.7139,97.6,2,ml,,,,0.64,ak,ak20103790,2018-08-15T01:45:25.177Z,"89km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-15T01:39:12.380Z,33.4975,-116.79,3.54,0.58,ml,19,67,0.01717,0.14,ci,ci38245680,2018-08-15T12:43:57.245Z,"9km NE of Aguanga, CA",earthquake,0.26,0.66,0.147,17,reviewed,ci,ci
2018-08-15T01:38:42.820Z,33.4961667,-116.794,3.41,0.44,ml,25,39,0.01701,0.12,ci,ci38245672,2018-08-15T17:18:34.763Z,"9km NE of Aguanga, CA",earthquake,0.16,0.38,0.083,11,reviewed,ci,ci
2018-08-15T01:38:13.870Z,33.4943333,-116.7955,4.09,0.5,ml,26,87,0.01844,0.13,ci,ci38245664,2018-08-15T17:14:27.736Z,"9km NE of Aguanga, CA",earthquake,0.16,0.3,0.072,6,reviewed,ci,ci
2018-08-15T01:37:44.930Z,33.484,-116.7955,3.1,0.75,ml,27,64,0.02858,0.13,ci,ci38245656,2018-08-15T17:10:56.715Z,"8km NE of Aguanga, CA",earthquake,0.17,0.51,0.018,4,reviewed,ci,ci
2018-08-15T01:37:32.170Z,33.4918333,-116.7968333,2.75,0.81,ml,30,60,0.02069,0.23,ci,ci38245648,2018-08-15T12:45:52.700Z,"8km NE of Aguanga, CA",earthquake,0.28,0.48,0.11,24,reviewed,ci,ci
2018-08-15T01:37:27.400Z,33.4996667,-116.7935,2.89,0.48,ml,25,57,0.0139,0.18,ci,ci38245640,2018-08-15T17:03:59.731Z,"9km NE of Aguanga, CA",earthquake,0.24,0.54,0.109,7,reviewed,ci,ci
2018-08-15T01:37:03.650Z,33.4896667,-116.7895,2.66,0.7,ml,31,37,0.02439,0.21,ci,ci38245632,2018-08-15T12:45:56.150Z,"9km NE of Aguanga, CA",earthquake,0.27,0.5,0.081,22,reviewed,ci,ci
2018-08-15T01:35:09.720Z,33.4918333,-116.7886667,4.03,0.8,ml,29,47,0.02269,0.13,ci,ci38245624,2018-08-15T12:45:32.254Z,"9km NE of Aguanga, CA",earthquake,0.19,0.42,0.087,20,reviewed,ci,ci
2018-08-15T01:34:41.720Z,33.4926667,-116.793,2.3,1.28,ml,41,40,0.02059,0.18,ci,ci38245616,2018-08-15T12:47:00.680Z,"9km NE of Aguanga, CA",earthquake,0.19,0.3,0.117,26,reviewed,ci,ci
2018-08-15T01:34:12.330Z,33.4848333,-116.7938333,3.95,0.63,ml,26,57,0.028,0.17,ci,ci38245608,2018-08-15T16:56:47.511Z,"8km NE of Aguanga, CA",earthquake,0.21,0.44,0.074,6,reviewed,ci,ci
2018-08-15T01:33:40.850Z,33.4955,-116.7956667,3.97,0.62,ml,32,36,0.01727,0.15,ci,ci38245600,2018-08-15T16:52:43.621Z,"9km NE of Aguanga, CA",earthquake,0.16,0.36,0.124,13,reviewed,ci,ci
2018-08-15T01:33:06.320Z,33.491,-116.793,2.61,1.33,ml,49,36,0.02218,0.22,ci,ci38245592,2018-08-15T12:47:03.460Z,"9km NE of Aguanga, CA",earthquake,0.22,0.44,0.124,26,reviewed,ci,ci
2018-08-15T01:32:41.953Z,69.5503,-144.3477,0,2.4,ml,,,,0.78,ak,ak20103788,2018-08-15T01:38:01.430Z,"70km SSW of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-08-15T01:32:12.310Z,33.4941667,-116.7941667,2.56,1.23,ml,46,34,0.01888,0.2,ci,ci38245584,2018-08-15T12:47:06.840Z,"9km NE of Aguanga, CA",earthquake,0.2,0.37,0.133,26,reviewed,ci,ci
2018-08-15T01:31:53.020Z,33.4908333,-116.795,2.94,0.84,ml,31,36,0.02194,0.2,ci,ci38245576,2018-08-15T12:46:06.590Z,"8km NE of Aguanga, CA",earthquake,0.24,0.74,0.103,18,reviewed,ci,ci
2018-08-15T01:31:16.150Z,33.4893333,-116.7965,3.45,0.99,ml,35,36,0.0232,0.2,ci,ci38245568,2018-08-15T12:48:11.940Z,"8km NE of Aguanga, CA",earthquake,0.22,0.64,0.13,27,reviewed,ci,ci
2018-08-15T01:30:23.290Z,33.4911667,-116.796,3.37,0.93,ml,9,254,0.02146,0.08,ci,ci37409677,2018-08-17T20:16:36.134Z,"8km NE of Aguanga, CA",earthquake,0.4,0.39,0.106,6,reviewed,ci,ci
2018-08-15T01:30:16.660Z,33.4833333,-116.7863333,3.98,1.56,ml,32,36,0.03124,0.15,ci,ci38245560,2018-08-17T20:15:55.132Z,"9km ENE of Aguanga, CA",earthquake,0.17,0.35,0.098,8,reviewed,ci,ci
2018-08-15T01:30:07.550Z,33.4901667,-116.793,2.72,1.16,ml,19,105,0.02298,0.1,ci,ci38245552,2018-08-15T15:35:39.423Z,"8km NE of Aguanga, CA",earthquake,0.16,0.21,0.117,7,reviewed,ci,ci
2018-08-15T01:30:02.710Z,33.4936667,-116.794,2.69,1.29,ml,29,36,0.01939,0.15,ci,ci38245544,2018-08-15T15:26:49.311Z,"9km NE of Aguanga, CA",earthquake,0.16,0.18,0.152,17,reviewed,ci,ci
2018-08-15T01:29:44.460Z,33.488,-116.7971667,2.4,1.88,ml,66,34,0.02445,0.21,ci,ci38245536,2018-08-15T12:48:14.830Z,"8km NE of Aguanga, CA",earthquake,0.18,0.36,0.132,25,reviewed,ci,ci
2018-08-15T01:29:00.970Z,33.4841667,-116.8005,2.21,1.98,ml,84,20,0.02813,0.21,ci,ci38245528,2018-08-15T16:47:31.390Z,"8km NE of Aguanga, CA",earthquake,0.12,0.25,0.123,39,reviewed,ci,ci
2018-08-15T01:27:54.450Z,33.4941667,-116.7938333,3.24,1.29,ml,16,118,0.01895,0.17,ci,ci37409685,2018-08-17T20:23:32.182Z,"9km NE of Aguanga, CA",earthquake,0.34,0.64,0.061,8,reviewed,ci,ci
2018-08-15T01:27:42.490Z,33.4871667,-116.795,3.31,1.74,ml,41,32,0.02553,0.17,ci,ci38245520,2018-08-15T16:34:47.011Z,"8km NE of Aguanga, CA",earthquake,0.15,0.48,0.098,3,reviewed,ci,ci
2018-08-15T01:27:30.540Z,33.4918333,-116.7956667,2.91,1.47,ml,22,58,0.02085,0.15,ci,ci37193500,2018-08-15T16:26:19.964Z,"8km NE of Aguanga, CA",earthquake,0.23,0.63,0.13,12,reviewed,ci,ci
2018-08-15T01:27:03.980Z,33.4925,-116.7945,4.08,1.74,ml,44,32,0.02041,0.17,ci,ci38245512,2018-08-15T15:59:28.799Z,"9km NE of Aguanga, CA",earthquake,0.16,0.29,0.074,16,reviewed,ci,ci
2018-08-15T01:26:28.610Z,33.4885,-116.7995,3.7,2.21,ml,61,32,0.02382,0.18,ci,ci38245504,2018-08-15T15:45:57.717Z,"8km NE of Aguanga, CA",earthquake,0.13,0.32,0.105,32,reviewed,ci,ci
2018-08-15T01:24:26.310Z,33.4771667,-116.8033333,1.89,4.43,mw,170,12,0.0352,0.24,ci,ci38245496,2018-08-20T17:11:35.822Z,"7km NE of Aguanga, CA",earthquake,0.1,0.3,,7,reviewed,ci,ci
2018-08-15T01:20:17.060Z,33.498,-116.7913333,4.2,0.79,ml,27,36,0.08097,0.15,ci,ci38245488,2018-08-15T12:48:18.270Z,"9km NE of Aguanga, CA",earthquake,0.18,0.54,0.148,25,reviewed,ci,ci
2018-08-15T01:17:23.190Z,33.4846667,-116.8005,2.71,1.92,ml,80,28,0.02763,0.21,ci,ci38245480,2018-08-15T15:26:16.310Z,"8km NE of Aguanga, CA",earthquake,0.13,0.34,0.149,73,reviewed,ci,ci
2018-08-15T01:16:16.190Z,33.4858333,-116.8003333,2.71,2.03,ml,81,21,0.02647,0.2,ci,ci38245472,2018-08-15T15:02:32.620Z,"8km NE of Aguanga, CA",earthquake,0.12,0.31,0.15,74,reviewed,ci,ci
2018-08-15T01:14:08.903Z,69.5513,-144.0716,0.8,2.5,ml,,,,0.77,ak,ak20103775,2018-08-15T01:19:02.678Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-15T01:04:50.987Z,69.5988,-144.3444,0,1.8,ml,,,,0.82,ak,ak20103773,2018-08-15T01:08:18.399Z,"65km SSW of Kaktovik, Alaska",earthquake,,1.6,,,automatic,ak,ak
2018-08-15T00:55:54.820Z,38.7585,-122.858,2.92,1.1,md,30,120,0.01162,0.04,nc,nc73071051,2018-08-17T18:23:03.327Z,"9km WSW of The Geysers, CA",earthquake,0.26,0.34,0.096,9,reviewed,nc,nc
2018-08-15T00:48:53.960Z,33.4931667,-116.7893333,3.53,0.68,ml,31,35,0.02125,0.18,ci,ci38245448,2018-08-15T12:49:21.530Z,"9km NE of Aguanga, CA",earthquake,0.21,0.66,0.119,20,reviewed,ci,ci
2018-08-15T00:34:30.475Z,63.5498,-147.2998,0,1.4,ml,,,,0.72,ak,ak20103768,2018-08-15T00:41:46.619Z,"84km ENE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-15T00:31:35.160Z,38.8019981,-122.8154984,2.22,0.43,md,9,144,0.0127,0.05,nc,nc73071026,2018-08-15T00:33:10.512Z,"6km WNW of The Geysers, CA",earthquake,0.54,1.29,0.12,2,automatic,nc,nc
2018-08-15T00:29:48.390Z,41.4956667,-112.9223333,1.74,1.3,ml,16,192,0.3045,0.1,uu,uu60292847,2018-08-15T15:40:42.800Z,"49km SE of Park Valley, Utah",earthquake,0.41,1.22,0.045,3,reviewed,uu,uu
2018-08-15T00:28:41.195Z,61.782,-151.0498,67.5,1.7,ml,,,,1.02,ak,ak20103765,2018-08-15T00:41:46.807Z,"53km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-15T00:28:20.840Z,33.492,-116.791,4.01,0.5,ml,28,47,0.02177,0.13,ci,ci38245440,2018-08-15T14:50:40.837Z,"9km NE of Aguanga, CA",earthquake,0.15,0.32,0.087,11,reviewed,ci,ci
2018-08-15T00:27:09.862Z,69.5771,-144.0715,0,2.6,ml,,,,0.82,ak,ak20103763,2018-08-15T00:36:43.842Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-15T00:25:32.138Z,69.6847,-144.6076,11.7,2,ml,,,,1.07,ak,ak20103760,2018-08-15T00:29:09.299Z,"62km SW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-15T00:23:04.040Z,55.4758,-159.7653,34.84,3,ml,,91,0.424,1.32,us,us1000g9cx,2018-08-15T00:59:50.040Z,"48km ENE of Sand Point, Alaska",earthquake,4.1,10.7,0.097,14,reviewed,us,us
2018-08-15T00:22:09.660Z,33.7828333,-116.0618333,3.74,0.67,ml,18,110,0.1325,0.15,ci,ci38245432,2018-08-15T15:32:45.942Z,"15km NE of Coachella, CA",earthquake,0.29,0.98,0.129,11,reviewed,ci,ci
2018-08-15T00:18:54.420Z,37.4151667,-121.7596667,8.3,0.92,md,11,92,0.04284,0.04,nc,nc73071021,2018-08-17T02:24:54.704Z,"8km NE of Alum Rock, CA",earthquake,0.32,0.63,0.259,12,reviewed,nc,nc
2018-08-15T00:18:14.430Z,19.1881676,-155.4824982,32.53,1.92,ml,42,192,0.03785,0.15,hv,hv70544567,2018-08-15T00:23:57.510Z,"1km S of Pahala, Hawaii",earthquake,0.82,0.96,5.21,3,automatic,hv,hv
2018-08-15T00:15:33.024Z,69.5497,-143.8882,3.4,1.9,ml,,,,0.72,ak,ak20103756,2018-08-15T00:18:53.652Z,"65km S of Kaktovik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-08-15T00:13:01.590Z,38.8126667,-122.8278333,1.48,0.97,md,27,45,0.003936,0.06,nc,nc73071011,2018-08-17T17:56:31.945Z,"7km WNW of The Geysers, CA",earthquake,0.18,0.23,0.111,7,reviewed,nc,nc
2018-08-15T00:11:25.960Z,37.7638333,-121.7303333,-0.26,2.22,md,5,102,0.02371,0.1,nc,nc73071016,2018-08-17T02:41:28.516Z,"10km NNE of Livermore, CA",chemical explosion,0.71,31.61,0.252,4,reviewed,nc,nc
2018-08-15T00:11:13.240Z,39.6756667,-111.2448333,-1.14,1.07,ml,13,84,0.04753,0.08,uu,uu60292837,2018-08-15T17:21:15.210Z,"17km ENE of Fairview, Utah",earthquake,0.47,0.31,0.036,2,reviewed,uu,uu
2018-08-15T00:08:57.925Z,69.6123,-144.5858,3.6,2.9,ml,,,,0.62,ak,ak20103753,2018-08-15T00:12:41.455Z,"68km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-15T00:04:42.070Z,18.1695,-66.0735,9,2.96,md,14,100,0.1399,0.17,pr,pr2018227000,2018-08-16T05:44:24.322Z,"4km E of G. L. Garcia, Puerto Rico",earthquake,0.36,1.17,0.4,13,reviewed,pr,pr
2018-08-14T23:58:33.167Z,69.5579,-144.3496,0,2,ml,,,,0.8,ak,ak20103741,2018-08-15T00:11:00.942Z,"69km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-14T23:57:50.930Z,64.0014,-148.7452,4.1,1.5,ml,,,,0.41,ak,ak20103738,2018-08-15T00:08:50.503Z,"19km NE of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-08-14T23:57:27.130Z,33.4908333,-116.7926667,3.2,0.41,ml,18,97,0.02242,0.08,ci,ci38245408,2018-08-15T00:16:59.584Z,"9km NE of Aguanga, CA",earthquake,0.16,0.49,0.117,8,reviewed,ci,ci
2018-08-14T23:55:24.310Z,33.4818333,-116.7976667,2.54,1.99,ml,80,21,0.03054,0.21,ci,ci38245400,2018-08-15T00:14:37.160Z,"8km NE of Aguanga, CA",earthquake,0.13,0.34,0.134,26,reviewed,ci,ci
2018-08-14T23:52:58.732Z,69.6751,-144.582,4,2.4,ml,,,,0.71,ak,ak20103729,2018-08-14T23:59:07.078Z,"62km SW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-14T23:52:34.620Z,37.965,-122.0425,11.42,2.64,md,89,50,0.06526,0.18,nc,nc73071001,2018-08-16T16:19:03.072Z,"2km W of Concord, CA",earthquake,0.2,0.37,0.141,77,reviewed,nc,nc
2018-08-14T23:51:26.402Z,64.9941,-147.4126,1.1,1.2,ml,,,,0.64,ak,ak20103726,2018-08-14T23:55:16.198Z,"22km NE of Fairbanks, Alaska",earthquake,,3.6,,,automatic,ak,ak
2018-08-14T23:49:57.050Z,4.9133,-82.5395,10,5.1,mww,,75,3.858,1.04,us,us1000g9c6,2018-08-15T00:07:54.040Z,"South of Panama",earthquake,7.2,1.9,0.073,18,reviewed,us,us
2018-08-14T23:46:22.498Z,69.5696,-144.278,0.5,3.3,ml,,,,0.67,ak,ak20103719,2018-08-15T00:00:47.716Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-14T23:41:16.660Z,34.9805,-116.316,5.22,0.28,ml,3,225,0.1516,0.02,ci,ci38245384,2018-08-16T20:24:09.680Z,"32km NNW of Ludlow, CA",earthquake,0.48,31.61,0.14,2,reviewed,ci,ci
2018-08-14T23:40:34.207Z,69.3326,-143.6002,0,2.8,ml,,,,0.8,ak,ak20103715,2018-08-14T23:53:35.655Z,"89km S of Kaktovik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-14T23:38:34.960Z,69.19,-149.3196,23.1,2.3,ml,,,,0.79,ak,ak20103713,2018-08-14T23:42:42.308Z,"124km SSW of Prudhoe Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-14T23:38:06.768Z,69.4437,-144.0862,0,3,ml,,,,0.93,ak,ak20103706,2018-08-14T23:44:22.960Z,"78km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-14T23:37:40.400Z,18.9713,-68.345,24,2.2,md,3,292,0.4588,0.1,pr,pr2018226009,2018-08-15T04:45:31.271Z,"43km N of Punta Cana, Dominican Republic",earthquake,2.1,11.56,0.83,2,reviewed,pr,pr
2018-08-14T23:32:03.640Z,35.0481667,-117.6601667,-0.79,1.4,ml,22,61,0.1173,0.12,ci,ci38245368,2018-08-14T23:47:11.394Z,"6km N of Boron, CA",quarry blast,0.33,31.61,0.089,20,reviewed,ci,ci
2018-08-14T23:30:46.171Z,61.9121,-149.5046,35.5,1.7,ml,,,,0.58,ak,ak20103589,2018-08-14T23:42:42.114Z,"23km NW of Fishhook, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-14T23:29:27.000Z,69.5587,-144.5224,10,3.5,ml,,132,0.696,0.61,us,us1000g9bc,2018-08-15T00:47:44.040Z,"72km SSW of Kaktovik, Alaska",earthquake,5,2,0.035,106,reviewed,us,us
2018-08-14T23:28:52.754Z,69.6767,-144.0073,9.8,3.4,ml,,,,0.73,ak,ak20103585,2018-08-14T23:33:37.339Z,"52km SSW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-08-14T23:17:19.731Z,69.667,-144.1904,10,2.9,ml,,,,1.11,ak,ak20103579,2018-08-14T23:25:25.678Z,"56km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-08-14T23:15:46.030Z,33.4923333,-116.792,3.77,0.45,ml,19,57,0.02117,0.09,ci,ci38245360,2018-08-14T23:32:27.103Z,"9km NE of Aguanga, CA",earthquake,0.19,0.4,0.103,8,reviewed,ci,ci
2018-08-14T23:14:32.010Z,33.4878333,-116.7963333,3.56,0.5,ml,26,84,0.0247,0.13,ci,ci38245352,2018-08-14T23:28:35.810Z,"8km NE of Aguanga, CA",earthquake,0.2,0.58,0.092,10,reviewed,ci,ci
2018-08-14T23:09:38.493Z,69.6864,-144.3523,12.1,2.9,ml,,,,0.89,ak,ak20103573,2018-08-14T23:22:44.934Z,"57km SSW of Kaktovik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-14T23:09:11.520Z,33.4175,-116.46,13.09,1.93,ml,60,57,0.1074,0.19,ci,ci38245344,2018-08-14T23:20:39.920Z,"20km NNW of Borrego Springs, CA",earthquake,0.22,0.43,0.139,26,reviewed,ci,ci
2018-08-14T23:08:36.296Z,69.6133,-144.6243,0,2.6,ml,,,,0.75,ak,ak20103570,2018-08-14T23:15:33.287Z,"69km SW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-14T23:07:30.252Z,65.8827,-156.246,6.9,1.5,ml,,,,0.72,ak,ak20103569,2018-08-14T23:09:59.900Z,"117km SSE of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-14T23:01:45.220Z,37.4941667,-118.8585,3.79,0.82,md,13,233,0.0985,0.07,nc,nc73069975,2018-08-14T23:13:08.932Z,"17km WSW of Toms Place, CA",earthquake,0.57,2.25,0.146,11,reviewed,nc,nc
2018-08-14T23:01:37.555Z,69.6267,-144.0516,0.8,2,ml,,,,0.83,ak,ak20103565,2018-08-14T23:06:49.049Z,"58km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-14T22:57:19.020Z,35.025,-119.0216667,14.56,1.35,ml,19,101,0.123,0.18,ci,ci38245336,2018-08-14T23:16:00.439Z,"12km NW of Grapevine, CA",earthquake,0.36,1,0.097,13,reviewed,ci,ci
2018-08-14T22:55:32.738Z,69.7301,-143.9582,10,1.9,ml,,,,0.71,ak,ak20103562,2018-08-14T22:58:57.188Z,"46km SSW of Kaktovik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-08-14T22:51:22.100Z,44.4106667,-114.0751667,8.91,1.4,ml,6,191,0.038,0.05,mb,mb80306019,2018-08-15T15:38:26.460Z,"16km SE of Challis, Idaho",earthquake,0.49,1.25,0.213,5,reviewed,mb,mb
2018-08-14T22:50:29.469Z,69.5953,-144.8626,4.1,3.2,ml,,,,0.77,ak,ak20103553,2018-08-14T22:56:16.367Z,"76km SW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-08-14T22:49:30.693Z,69.5827,-144.6315,0,3,ml,,,,0.54,ak,ak20103552,2018-08-14T22:56:16.173Z,"72km SSW of Kaktovik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-08-14T22:44:03.090Z,19.1938324,-155.5509949,2.44,1.77,md,40,83,0.07976,0.27,hv,hv70544397,2018-08-14T22:47:22.960Z,"7km W of Pahala, Hawaii",earthquake,0.39,1.05,0.3,12,automatic,hv,hv
2018-08-14T22:43:49.285Z,69.5519,-144.3419,0,1.7,ml,,,,0.91,ak,ak20103551,2018-08-14T22:47:43.140Z,"70km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-14T22:43:15.110Z,35.8948333,-120.4411667,5.56,0.64,md,22,84,0.01506,0.05,nc,nc73069970,2018-08-18T02:08:59.073Z,"1km WSW of Parkfield, CA",earthquake,0.19,0.33,0.266,7,reviewed,nc,nc
2018-08-14T22:39:31.140Z,37.5693333,-121.704,6.31,0.77,md,12,77,0.06742,0.06,nc,nc73069965,2018-08-17T02:14:53.254Z,"14km SSE of Livermore, CA",earthquake,0.31,1.03,0.249,10,reviewed,nc,nc
2018-08-14T22:36:40.485Z,69.5602,-144.213,0,2.6,ml,,,,0.84,ak,ak20103546,2018-08-14T22:45:52.672Z,"67km SSW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-08-14T22:33:44.221Z,37.4605,-116.0213,0,0,ml,8,292.42,0.269,0.1642,nn,nn00652099,2018-08-20T20:28:34.539Z,"76km W of Alamo, Nevada",earthquake,,0,0.22,3,reviewed,nn,nn
2018-08-14T22:32:26.477Z,37.4612,-116.0164,0,0.2,ml,11,168.55,0.271,0.1816,nn,nn00652096,2018-08-20T20:22:24.674Z,"76km W of Alamo, Nevada",earthquake,,0,0.26,8,reviewed,nn,nn
2018-08-14T22:30:09.187Z,69.6234,-144.6184,0,2.1,ml,,,,0.82,ak,ak20103541,2018-08-14T22:34:46.927Z,"68km SW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-14T22:22:27.368Z,69.5441,-144.0637,0.8,2.3,ml,,,,0.79,ak,ak20103537,2018-08-14T22:29:35.131Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-14T21:59:14.940Z,36.4532,-98.7464,5,2.4,mb_lg,,50,0.025,0.49,us,us1000g9a0,2018-08-15T01:25:13.040Z,"31km NW of Fairview, Oklahoma",earthquake,1.4,1.4,0.102,25,reviewed,us,us
2018-08-14T21:58:57.630Z,38.8116667,-122.7446667,-0.83,1.28,md,5,174,0.03973,0.26,nc,nc73069940,2018-08-15T00:59:02.999Z,"2km WSW of Cobb, CA",earthquake,1.55,2.6,0.082,5,reviewed,nc,nc
2018-08-14T21:52:11.080Z,35.8981667,-120.4458333,6.58,3.49,mw,74,37,0.01034,0.07,nc,nc73069930,2018-08-15T15:54:02.476Z,"1km W of Parkfield, CA",earthquake,0.13,0.19,,5,reviewed,nc,nc
2018-08-14T21:48:31.720Z,41.8526,14.7796,10,4.8,mb,,37,0.671,1.28,us,us1000g99h,2018-08-16T18:36:18.368Z,"4km S of Palata, Italy",earthquake,4.1,1.9,0.074,56,reviewed,us,us
2018-08-14T21:48:17.840Z,33.4835,-116.7925,4.54,0.53,ml,22,63,0.02953,0.1,ci,ci38245304,2018-08-14T22:48:37.549Z,"8km NE of Aguanga, CA",earthquake,0.2,0.28,0.14,15,reviewed,ci,ci
2018-08-14T21:46:06.892Z,38.1775,-119.1376,13.1,0.8,ml,5,242.91,0.403,0.018,nn,nn00652094,2018-08-20T20:13:06.751Z,"11km SE of Bridgeport, California",earthquake,,22.7,0.28,3,reviewed,nn,nn
2018-08-14T21:21:52.050Z,43.5325,-123.2468333,-0.34,1.34,ml,5,164,0.113,0.11,uw,uw61408422,2018-08-14T22:27:27.770Z,"7km SSE of Yoncalla, Oregon",explosion,0.66,31.61,0.104,3,reviewed,uw,uw
2018-08-14T21:19:16.224Z,52.2434,-174.1863,9.5,3.3,ml,,,,0.53,ak,ak20103424,2018-08-14T22:21:01.821Z,"5km N of Atka, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2018-08-14T21:03:23.640Z,47.8581667,-122.5651667,0.6,1.24,ml,7,155,0.2372,0.21,uw,uw61408417,2018-08-14T21:56:30.150Z,"6km S of Hansville, Washington",earthquake,1.15,1.84,0.14,5,reviewed,uw,uw
2018-08-14T21:01:16.732Z,51.1072,178.299,33.7,2.3,ml,,,,0.2,ak,ak20103531,2018-08-14T22:17:50.758Z,"94km S of Little Sitkin Island, Alaska",earthquake,,178.8,,,reviewed,ak,ak
2018-08-14T21:00:29.840Z,52.0936,-174.1522,43.71,4.1,mb,,177,1.177,0.93,us,us1000g983,2018-08-14T22:15:39.798Z,"11km SSE of Atka, Alaska",earthquake,11.9,14.3,0.075,48,reviewed,us,us
2018-08-14T20:53:34.780Z,32.6401667,-116.9585,-0.36,1.23,ml,34,188,0.04023,0.24,ci,ci38245280,2018-08-14T22:33:55.467Z,"7km ESE of Bonita, CA",quarry blast,0.74,31.61,0.079,5,reviewed,ci,ci
2018-08-14T20:49:55.300Z,35.8992,-97.274,6.536,2.6,ml,,27,,0.61,us,us1000g97n,2018-08-16T15:33:49.040Z,"5km SSW of Langston, Oklahoma",earthquake,1.1,3.4,,,reviewed,tul,tul
2018-08-14T20:49:07.860Z,69.5005,-144.2534,5.1,3.5,ml,,,,0.62,ak,ak20103310,2018-08-16T14:43:17.040Z,"74km SSW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-08-14T20:46:29.740Z,69.604,-144.4465,10,2.9,ml,,186,0.737,0.91,us,us1000g97j,2018-08-16T14:29:50.040Z,"66km SSW of Kaktovik, Alaska",earthquake,3.1,2,0.036,100,reviewed,us,us
2018-08-14T20:42:59.840Z,35.4741667,-115.525,-1.24,2.13,ml,15,75,0.02515,0.28,ci,ci38245272,2018-08-14T22:52:12.312Z,"20km SW of Primm, NV",quarry blast,0.46,31.61,0.151,30,reviewed,ci,ci
